Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Target
0.2889325410825418,1.0,0.9388676789414309,0.6855416318648115,0.6738904909289225,0.9534517252545509,0.8564104051427908,0.9606348439944294,0.8045123325257292,0.4852051740596886,0.33996239098554937
0.3635162663502875,0.6201342659599187,0.05236095581692396,0.33216671731109393,0.8279227305292847,0.7179676256210232,0.098002156962589,0.7934818057090148,0.4120047291524057,0.30569104018811205,0.5396412646404587
0.45366744167671713,0.6029677030057363,0.41970115683025566,0.055993616892132725,0.6746003980808015,0.9303388715246168,0.08946858360254765,0.6043696963586054,0.23081795222645454,0.5178697134893129,0.5217470745388428
0.7843987481555792,0.30178617868794194,0.26071733027792743,0.3736770895716526,0.8262045735475647,0.524991693003793,0.261782232879777,0.49376039781716624,0.4075632522456093,0.382114452210747,0.7804648099744399
0.1960049962519066,0.5502835605121973,0.7324138872425935,0.9448304308359523,0.3978691140424542,0.25445930545711626,0.8750595408982464,0.03988137534129913,0.8294832809143027,0.5645574103904242,0.4856421137097494
0.4918932630476599,0.539074925328036,0.49943660679640334,0.6417842014714787,0.15664360759898432,0.046963791836466484,0.12772556273303173,0.9853977660138157,0.2283555799818302,0.11454276927822306,0.45504322475754083
0.5906853803902663,0.20239852241720993,0.2570816367588453,0.671561579541385,0.7396075172476313,0.7248543370240839,0.719985146976582,0.38375292881754103,0.5264202485917503,0.9974839352132999,0.718207938444168
0.04202491484382645,0.5290576369261345,0.6555992398138214,0.6323215897450717,0.3612679576664912,0.11591125751245102,0.09993391269840354,0.15219058225589166,0.8092771782333118,0.4257361997549173,0.37292330098697535
0.6058903861454144,0.021650218270071894,0.19852091346722778,0.1985563038604799,0.6727749278991286,0.29863201411984086,0.6229352366744635,0.6673596466919794,0.35473512385130074,0.3483685923838572,0.7036088624525417
0.1667113786996675,0.3799921834964612,0.5665598272295606,0.4181386226075804,0.27123199277375365,0.5299082248448528,0.3553381414048915,0.28442736609961167,0.6446938549571198,0.7105461429010341,0.5520671209412201
0.0607179592667052,0.14531390376222245,0.4649394315099148,0.751109388778594,0.08138458103412693,0.5620737082848581,0.7890381803460955,0.5863207695762024,0.24643108030797722,0.3640459446735051,0.3919131298548908
0.9489168233725249,0.0751900139063102,0.9741277936613296,0.10082998494708645,0.9948205905362246,0.598489163311454,0.23272002009089787,0.5873117307159947,0.10949971125242428,0.8336780312190042,0.9145553137544207
0.9657460237699863,0.0472449604674698,0.6098516882576054,0.27750344238445435,0.15652788080974567,0.1611728861996422,0.6390308831087661,0.4460849216942504,0.7975148991481718,0.4544667803540219,0.8009095419849036
0.8077348164798263,0.4440783410230375,0.35026208417566596,0.275968092496899,0.990650275147023,0.37612383272988836,0.23471603332084218,0.836996092858538,0.09914508767113298,0.7198998302775912,0.7269387479178085
0.3014632419670584,0.21570957969706614,0.11433463205182992,0.43183869710032585,0.9794837391983737,0.6152144863067512,0.713636134751072,0.2650802849598408,0.27229028970057007,0.1074592381884608,0.5197186932766716
0.09349958063957439,0.46232534596730823,0.1515672443266503,0.9807899895231837,0.7956024165925726,0.9702653719214336,0.873969367812827,0.44899157658635447,0.8584980640519435,0.8465299499344439,0.5783668174640629
0.6829572944954866,0.03981438215346274,0.22579997305160193,0.06692248205030071,0.6608999740655217,0.7264112625248469,0.1256206349999386,0.5381702835045894,0.3476971641690334,0.7360682582232592,0.8006372814712378
0.4376713407652717,0.19995721437833602,0.2515060207119386,0.5186158445230741,0.5790974436814498,0.922725398922216,0.8668730587096808,0.664271385203795,0.9769349976881125,0.21177993010264268,0.5573184072289189
0.11798603648536146,0.34361184429954433,0.8524720009060055,0.17890731776458718,0.8680511374908733,0.7612301185639669,0.593314353454039,0.7847795505966475,0.9836523985682126,0.1453127614907725,0.32591657179626476
0.49296750181040533,0.5045862778672415,0.5624433426321637,0.9710871627245994,0.2900705493726967,0.5895619307752771,0.1259299353387318,0.39509424457682624,0.269171723066614,0.31641280122135695,0.5898105698190477
0.029903454142059922,0.20217556374882042,0.5245284024665214,0.11277367867744542,0.46871979809923836,0.18711822302062586,0.42695361268831195,0.6466700878327799,0.04090833625704182,0.9765525556300483,0.3303336005724412
0.9091562910370847,0.39897187666981093,0.11500919685556965,0.40338960054762285,0.6207754440626077,0.6650464388346062,0.15974627708810454,0.15057115736208748,0.7078145120739239,0.2569194462870616,0.8577612051336745
0.25540309874181283,0.5656197464981575,0.8620165464048467,0.7380402555638406,0.41209989280463866,0.621442383624073,0.7002974945698113,0.9336547432863002,0.45265838154283067,0.4563242821773716,0.3956196011225506
0.6611393312357083,1.0,0.7243896461308398,0.7046731388235941,0.4284331325325126,0.6003881132984166,0.7589331152049051,0.38333004756520306,0.1009368878072336,0.029983819040457157,0.626947499126418
0.308595599783727,0.14720449666384797,0.06780527351892601,0.4225382159787421,0.33100908956845077,0.4869294888036766,0.10457394337022155,0.7302562623290176,0.7102844952485126,0.397392329465996,0.548728899627155
0.4918932630476599,0.013572496974468107,0.7093775519703903,0.3462501591664511,0.48969948508025274,0.5260676764778243,0.5057065692247446,0.020126972970089155,0.03106337745624191,0.5715802070985891,0.7993457124652933
0.5447553747612711,0.5554455087442246,0.5447199436406649,0.3973944078811724,0.8524886168855876,0.3305173017861005,0.8147999638891781,0.20522037521718173,0.8736494250925948,0.9535940091514534,0.7255647979872087
0.1811124825987954,0.011566100967583676,0.0818931207265543,0.26391203752081716,0.2019583928680455,0.5166594739704511,0.9365775665778943,0.48749297890562365,0.13899757541871063,0.5169663280124281,0.49974894198908304
0.9697181388224755,0.5583947083011804,0.45929522113225385,0.20490405876361234,0.9365388739830842,0.19268882640447593,0.5130991293316195,0.8791863240594585,0.12760874859435684,0.8195032897518695,0.6476195159568954
0.7743060108831066,0.3368493676869512,0.4857488207260503,0.4829154312043632,0.6906324954197944,0.8044880617237222,0.950721579274892,0.527719339216002,0.1761746087406182,0.5473745783310489,0.7710586735333097
0.939483870855836,0.5996366273585578,0.16612685264020155,0.2681742004284524,0.8251248758316332,0.1808288298755052,0.5353139442935502,0.9308734083261034,0.964101719962744,0.04075450518729861,0.6662940418707372
0.8945916637137655,0.5097506916834739,0.9477628512660042,0.28712287107987544,0.5574316592599735,0.07932453320474586,0.3935364983418069,0.4842029346625262,0.6958700612913441,0.31512802409372725,0.671194876812763
0.5961978806936228,0.6373547211586396,0.8518299078615249,0.6568223447532583,0.7812683132910738,0.4330212641241715,0.8484442369744801,0.490864036078288,0.8045318924605963,0.5758120169932119,0.6890444302534177
0.9217721225896582,0.22265318937654385,0.6704795751962159,0.9689456025339929,0.016206651211020606,0.6566105798185564,0.4925234871382678,0.11966569367085116,0.3990802209146804,0.9510619759389737,0.9239963976317517
0.08427463407154047,0.4895065298989635,0.46329891180594895,0.6036452163225912,0.48969948508025274,0.4345021825897195,0.4714017267590185,0.8034889457000433,0.33749745829880207,0.8595482534381546,0.37899917614143086
0.19229584846330136,0.2554713395296488,0.41265794922877996,0.07640979756456562,0.040199849355688766,0.2724319792802863,0.489848001638806,0.24705454799042434,0.23523615682498103,0.2284278828581533,0.6084141232253696
0.04079575049087491,0.30541366924575936,0.6523910771149964,0.07501241325713282,0.8919174153275851,0.5557853326411841,0.8470233143959396,0.9005749273953407,0.48244591296428263,0.22017758052580452,0.38314323893870966
0.3222821147786928,0.40000608742822624,0.5466177533868014,0.9518127193935846,0.9942001268046821,0.3431635283497698,0.8321505897187725,0.9118016606923852,0.5539290024522588,0.20123034140711252,0.4642559322913805
0.3859419202520163,0.5577382321851814,0.062398171735374985,0.29696277795302783,0.2947090719298875,0.9330599533617594,0.4028843896728446,0.9443310213809384,0.6342147333398417,0.9229515119739075,0.383987707591332
0.268034222676042,0.6284800544157899,0.5136162337115331,0.0915138659211363,0.21076867029627966,0.9227670661658625,0.33252581520843844,0.5206852787187504,0.2579668081290381,0.8530805048087383,0.5168440493704294
0.8281754298377957,0.490201813382663,0.8081624879439581,0.5990475653248202,0.7670826134648046,0.4996020389398197,0.4914667213614254,0.6777584720807176,0.9524401120105179,0.7752551639063349,0.6583588425412753
0.35386029693963017,1.0,0.460236519377052,0.6236787445401487,0.25357410825345905,0.32391364243367526,0.5724705953055977,0.7793162795567404,0.1702356864407534,0.3928974525620822,0.5128422651040985
0.2776670396207673,0.26791842114025227,0.05205899255036328,0.648562050696355,0.867510742465949,0.7359779126978339,0.23737594317655258,0.13094860122568552,0.9695114200857575,0.5046042174192052,0.6020775552768928
0.5407213539873855,0.4705367750032396,0.7879928829466051,0.26704123083775566,0.10304695741045933,0.03073917769439305,0.7940892408757816,0.6015200044550321,0.01467526666772781,0.46453331359706773,0.5185128257656689
0.13696529734058596,0.15093211405206397,0.20179423396551022,0.014473151504521775,0.12621240966972502,0.47180930273237465,0.4860107275028248,0.03410246791390479,0.48292560564120135,0.2534840979547522,0.5959778010419284
0.8015038278602363,0.06872316579557147,0.25917699967987484,0.9654197770856634,0.9813596412839374,0.33241111032093684,0.3332729739136798,0.4979905459212442,0.3345400586632289,0.5052519139719474,0.7864827877865268
0.0702639221612599,0.22515870395464327,0.16505632061005265,0.2505141401444534,0.6753488729576569,0.9206432988538378,0.10560043585168227,0.1548085483602433,0.45078737819796966,0.030460402170537568,0.511680995756793
0.9871058971838423,1.0,0.33092842117603316,0.6761137066355305,0.8487928821094166,0.005859243904902556,0.23788489439614713,0.18292636668112028,0.5728448648541231,0.13182974143877557,0.9699310298344442
0.7714036938175955,0.1877945390785259,0.7584013607636587,0.7067508572049397,0.3250401823718132,0.5503921701738133,0.9497215597189697,0.3652947071225966,0.4371956271203046,0.8870225357955832,0.8229805615680095
0.19504216393298382,0.147619873536874,0.5205145571477642,0.6100224202654163,0.6779997717828365,0.7395333761461149,0.30427004435029065,0.432774480700069,0.41636520357109474,0.7520387845312622,0.5702335023293484
0.0008944899554603333,0.02490873923214796,0.20531944894746001,0.31259651154598833,0.5955697996160119,0.48212880274486913,0.16776104332115394,0.6237649600333525,0.7355921468729256,0.4230472585529921,0.4009550750700465
0.8148337836253926,0.009390481929829768,0.8797457720239262,0.2707395089013661,0.6044984616534563,0.07976427848713818,0.46014986799434854,0.07428668341407069,0.6885459942139083,0.5173808723761655,0.8449982080590486
0.7056933447330308,0.6308116581508367,0.8815013950055032,0.5976697512234385,0.6840623124548659,0.9729260793185315,0.306262020426682,0.5041244204967494,0.8365671530239892,0.37014876627042664,0.6586268312020512
0.7279525584872475,0.2720294963678768,0.872478197267201,0.8663915372372586,0.5766439693753296,0.5153482524428696,0.033797409070202504,0.18262817249377647,0.2507768708490887,0.7411329121988643,0.7882327732958215
0.7704244589040623,0.24419157318350931,0.23930884944561515,0.9471180836176265,0.4300126511478526,0.612185806961346,0.32235115231960304,0.5745018800366317,0.6118738943174509,0.7845640087554154,0.6524596613589779
0.06975543131372602,0.43341546249206947,0.45221842007692714,0.10536786389497393,0.27652281528377953,0.23201141521587942,0.543750197471955,0.6380161917534416,0.5874367973447678,0.7636505667471739,0.40412634526824237
0.35558115569203896,0.13778203168575973,0.9871406284167353,0.1543443349966483,0.7703079385503115,0.4805984425775023,0.5513689366561827,0.5572128581527026,0.37106453547336665,0.7229548148698867,0.5910868785818751
0.11178639395418463,0.6066165245772354,0.7736958382061335,0.9451184224735691,0.2267590232830159,0.4258759017330309,0.35583073271584914,0.7390420913774887,0.4878784068241725,0.20456353836873795,0.24814007527186788
0.862711066759041,0.5017810196109075,0.027215409419623915,0.7366890185304853,0.6939066171776291,0.06918479519277376,0.4467534730143556,0.3358169934570341,0.31487116144613503,0.33810230971842986,0.7246438760690462
0.6217214605073678,0.055227177806329325,0.06533609345139618,0.8833082639014707,0.23383555984314075,0.10066442347599391,0.9659903176147685,0.7658890482529269,0.14220300336679967,0.4700500249420752,0.590130123944995
0.3278773055924782,0.2654988399197848,0.49943660679640334,0.2022007922568056,0.48969948508025274,0.8370084125202215,0.37666127623860735,0.433104837148708,0.21446549767890088,0.3309213893663209,0.5647699135397318
0.059217342009453625,0.5612246251058595,0.9112048195564485,0.5875762803401493,0.7487557070173274,0.23524367241619437,0.25730475898249366,0.48459105504951017,0.10571791471486261,0.7553010041710748,0.5120101122016818
0.3078632463691817,0.6032659889632338,0.5398729054609209,0.7012545595189733,0.2191831992329374,0.19007331909746483,0.2425158902940411,0.6487280210235074,0.6857273711161046,0.3294811334508689,0.4417354504282489
0.32213438002191513,0.2974210024732488,0.4988938394622602,0.6802037854782621,0.06004957490274121,0.5021591442537137,0.4572359554484448,0.01814162205293286,0.6632902767367334,0.13825497342285947,0.5512694678397387
0.7285545270684518,0.39097544351431307,0.10569361656462495,0.4079452806545264,0.13124243142323921,0.7678101564470481,0.7595864149770486,0.6546279993527657,0.9544006962549045,0.3992062453159078,0.6312438522651744
0.636051226516576,0.10496334099407187,0.65821046367864,0.014757670725512262,0.6073518182490667,0.05614637342558737,0.2049631392938833,0.6191715463719958,0.7325342095701614,0.9803985085675138,0.6587758479882722
0.8869394502091611,1.0,0.8238965010580149,0.582911354734285,0.8513579155936148,0.5745502992040024,0.7092633746657461,0.31002039384638064,0.05202296934011473,0.2259523259057448,0.7964619731805905
0.4698921163470288,0.14637936812105143,0.3812435932381254,0.2527250561059662,0.045068919460646395,0.11380430443693967,0.01976036198400714,0.0856677584616489,0.8877575881902802,0.6124412276245571,0.6890980582837781
0.11552997764682262,0.6019843489754597,0.7773031155692295,0.4500940177755808,0.7357991407287097,0.030485551879314343,0.41832776255485243,0.09081580283223194,0.8660959451850996,0.43315743604314394,0.5717568987980912
0.7121123332628833,0.41419284169445714,0.966582588052051,0.9579772680508098,0.342068297717923,0.04688048837792991,0.7759635561415489,0.9242177790673151,0.4449596327970776,0.07101062878063415,0.5740364796500712
0.7598873779341159,0.3873395011502404,0.20420218624869668,0.3988189077774823,0.4795917580605109,0.8336772374512069,0.3379696226855591,0.6899603139041973,0.5881079013511543,0.4880910759075246,0.7394020799674392
0.5593942334586057,0.3264382169847977,0.5244669877408005,0.8400686686516345,0.9309526410353182,0.11255782739593556,0.5634173733328582,0.12703136171952736,0.979980865125817,0.7024962147928009,0.7852131750670623
0.7701197949474481,0.14573741684373379,0.2877567347619523,0.1880933064747325,0.33269978383348064,0.039235659520532096,0.20395219874199297,0.35695917092084706,0.5343216908765627,0.5134483323147854,0.715925442485745
0.49157936628007315,0.11104658627330771,0.7945835412727521,0.6725440053308749,0.4663701592526448,0.4346865043660344,0.7420271066020986,0.5930344640897749,0.9089237788209846,0.8725310673056456,0.7210172855230269
0.5206595092902919,0.13921237027301825,0.578849863292927,0.9774245155121,0.01368291114873399,0.8435742325199946,0.0509510145657992,0.8364484505870813,0.08314755007210443,0.2890424801466679,0.5449320242033419
0.42499758210190064,0.11739647200821249,0.6359640395041104,0.10135075887234996,0.08175451016265045,0.25798751726689595,0.852792308832939,0.043478023925246634,0.1916195137619446,0.0862435745634109,0.6165390808879628
0.020889763342091493,0.4974492673412817,0.7996543909661992,0.00767496082461433,0.25915208366972653,0.4183878575849391,0.19715597967561718,0.23670844144026357,0.44238335743174917,0.9370259350073669,0.5001057376240987
0.1037693629281938,0.22227735901392176,0.39682820082518666,0.43340427752535315,0.02788513717107799,0.033970850482717196,0.8746907844645546,0.890698230039115,0.5869969597095833,0.3783507215346787,0.444459262962201
0.026929503680964542,0.03500007323447796,0.9170875699082962,0.09207297549941013,0.6327882058161478,0.44594204635369117,0.3517931081589882,0.008936487370741365,0.8194513202931047,0.5766685296739686,0.5670250311610724
0.634898501531437,0.6188812242269275,0.5341875193293857,0.748551137047035,0.427342547259145,0.5753610001457368,0.7226772159054075,0.20142726635622132,0.9922164059825149,0.7923842383023303,0.6404789723767053
0.31125356695084216,0.5642153309463781,0.1582899664259551,0.9148977150873958,0.5493677729736115,0.5686088321712077,0.31842350454301827,0.960066112359278,0.3902594183287029,0.32443851154903586,0.3959133344897355
0.5064274296564588,0.5923863825807539,0.6974153664036126,0.4338429382365604,0.17501573567035766,0.3284875968084009,0.9062665544341773,0.6139813080810768,0.04737309706195786,0.7165040955590335,0.549206343398151
0.9073937009000519,0.6354156559690609,0.7949913661313329,0.2583413127440545,0.29657790260891126,0.3114778488071206,0.12545563673072535,0.2617801800955308,0.8043310105313801,0.1354401949778972,0.8117149727956445
0.24586848988833607,0.10935965573567114,0.31744549526011767,0.4342257039259968,0.6653115510985548,0.10113087638139362,0.17744058930170928,0.06683940753999618,0.6067042352072706,0.29140050203515117,0.6644740629465881
0.407754749469287,0.2518262343364328,0.8590496101523105,0.7235872526043984,0.9674791438207317,0.3630957206618728,0.49257099531902393,0.02798773591134319,0.19914232655591982,0.1447370726128469,0.7188651628642868
0.7546276195682223,0.4837720221685906,0.9081211127402934,0.008409985535188846,0.05050126479892647,0.09395287528816354,0.08066882494196571,0.2448312441484218,0.49668658145208255,0.8116222060007137,0.7660895962656503
0.2252732138420436,0.4439065214467322,0.2775007955582002,0.5894464478346115,0.892389436656329,0.7656441684697253,0.1949354086223879,0.8824240024415805,0.7452197030100677,0.22271837716824583,0.4191303891647785
0.07270518553224198,1.0,0.9856692214635207,0.6133102905517197,0.5781694777451976,0.9666964164998415,0.9441958975393969,0.4162288582844029,0.7734406233006502,0.7177437916903803,0.5429014912991236
0.28652752637775425,0.5206752460888401,0.14100881244886854,0.6377336128895352,0.5651782058133574,0.9705227225656881,0.976983691772686,0.7210559150492175,0.5014968851406342,0.9437624097393336,0.4360147362822079
0.15736259909395703,0.14174609061755108,0.20244755150642268,0.2416334439663379,0.5013916561065646,0.8647968854224519,0.37556998103860056,0.9192724590065058,0.3062671520096942,0.5280085392671567,0.43241201976581933
0.929634176792975,0.14134693683388358,0.1846176609909368,0.7141818527533726,0.06952196960225487,0.5986995533690589,0.9236751584624243,0.40834513052550164,0.9776351921407456,0.540272238517178,0.7758720841027058
0.8074564800854005,0.341999184109404,0.8959408837917079,0.09083762522194883,0.09005157022463628,0.6994616613721245,0.5444676609315179,0.19129199078109352,0.665936689309002,0.4612333297057102,0.7450557994470222
0.4918932630476599,0.3778585537700208,0.49943660679640334,0.19883480651972935,0.48969948508025274,0.28094180207209085,0.2688431151815381,0.517568555580109,0.4097277953765399,0.32601585487902024,0.634514474550701
0.8711095039285045,0.36962265040555065,0.15242658143173543,0.8777784267526785,0.34170739987641596,0.628884090908489,0.7023523700843453,0.9090574603333967,0.2814106995369042,0.4758628041776004,0.7154932798034219
0.8029862089443746,0.056557249400314466,0.44127852737629425,0.7388793408310488,0.9193346533054001,0.45255829393320113,0.6587696996132091,0.8052094147567929,0.7339648306698323,0.6030849771170346,0.7043325641871447
0.18283655867206952,0.56016263302481,0.6166373064212137,0.013106523904598766,0.4074894363226944,0.47910750891942655,0.9896442614556425,0.06567660264539832,0.2429683037851787,0.9864789778471083,0.4829215777600751
0.8923121092482484,0.16811863015755696,0.08363567752612999,0.24799459418811354,0.14357828929230543,0.7567641020017639,0.26413867997858226,0.6932581997370127,0.1721954673766941,0.9382255396157223,0.8184503424791201
0.5373509493979426,0.08092338257852805,0.8843421318882286,0.21398755572415168,0.7163222820503004,0.27763173557614884,0.6719533366419477,0.5724214473714331,0.5318407211136134,0.8625725081745108,0.708739782775355
0.8067728963153381,0.5673948101515466,0.8053562583235262,0.27044926515782797,0.2939933985069878,0.31400152543871407,0.05069516289687492,0.9084361193189119,0.2909753277986997,0.8895648676070302,0.4693916044645046
0.8958618553756458,0.6102625393483183,0.5063043397736136,0.24717720849890856,0.5266410304056057,0.924777455732599,0.11243893744426511,0.12240398120773004,0.631332843782558,0.4680526794296919,0.7672608054866417
0.3149190744320377,0.5503380018457725,0.9692383676367474,0.061940772712620495,0.6993976233245331,0.050384777705490436,0.002494941072706206,0.5345093760295964,0.11819572621534374,0.657751709565331,0.41595459469051776
0.1059405303385178,0.5166276561935996,0.4186665504371587,0.45878981610713954,0.9022918176002199,0.4827493541861987,0.9999999999999999,0.8803981692336754,0.6574794073396086,0.8955043074967581,0.3300665104790632
0.22440594884888787,0.41777799724662074,0.9862593606493751,0.7328830948788454,0.7939717874833718,0.9128549925956744,0.8024242537960239,0.41033110953795754,0.28425603954799594,0.3931132214923056,0.3668982730206032
0.4245622128126634,0.3508945508591482,0.669374816388257,0.6067431348312721,0.6778768096177004,0.6083362645269279,0.7868429125687412,0.48239854459727144,0.0,0.9622366079977956,0.5819071856573487
0.8173997310560852,0.053673867537688866,0.6360530902983647,0.672955626912552,0.681156405981151,0.5439402795298491,0.5092998622044009,0.07031363343627241,0.1272313309883249,0.41596103088103864,0.8154488922443631
0.8603265055721936,0.2596504408955349,0.1663076037584782,0.08058408274798073,0.9480567553481256,0.2452361834848702,0.2992275184495066,0.2782744953415844,0.9373375227085938,0.6013591651246024,0.843980412861967
0.0023315656556110965,0.23673455194695864,0.8838524489985063,0.9518802827531352,0.2964697238774634,0.33941103928480487,0.1501313491371332,0.32469954208008434,0.8707953003368718,0.7101407858685412,0.3539274601461706
0.5086147905255932,0.16437269539951846,0.42841661932956776,0.8387574591543623,0.0010838479655053135,0.8516845987500936,0.283804827747798,0.9461457833269964,0.23435746507923505,0.9510600220137455,0.5010968167627065
0.4148175385982036,0.46146248776024174,0.16257794338327175,0.8053193060402468,0.27254560697746166,0.5568394840864723,0.3752813056216639,0.2828042685921231,0.7814345563216784,0.24469745255355177,0.5509203848277454
0.21854981770121953,0.3156655906586145,0.012623540608991124,0.8232324197613363,0.21835880924767315,0.5120575275822645,0.7563700344906753,0.4612440933367134,0.6109129126397063,0.7464869553501616,0.5501403775234984
0.1158024380077015,0.04986752044998784,0.5609730168290207,0.9330794809053304,0.6633171113850049,0.09403850510850198,0.5392945953165035,0.6719613641575015,0.9747852659337782,0.5210481045492167,0.5426856224823923
0.33462762557657033,0.13901822134163758,0.5285459146965521,0.5441968450389574,0.6351298215312196,0.009912068151679776,0.07620522961230165,0.16215906167501545,0.37494881522481494,0.26865143721558554,0.6843195040806163
0.9429114776627124,0.4357294845833995,0.720921367058302,0.19984759762311755,0.594787570489494,0.9640894929689647,0.016633394778897366,0.48685196513406215,0.6841115733746355,0.7769795157690437,0.7575768426717465
0.3201442096225816,0.04671805256079532,0.8922010336161371,0.6168060437700241,0.01624979550737793,0.37335366519381274,0.10110277254048086,0.7392859462395411,0.06356166342683456,0.5524720074779412,0.5816387166969763
0.5166978325868719,0.5433406650937613,0.07956926857614477,0.7430422450145442,0.7304136500571645,0.6011371233172227,0.4098768697675172,0.867773818767183,0.3976866871399699,0.6612831369786467,0.4464860471175831
0.7018360034565756,0.31519835752440856,0.7330908957783587,0.7380726996318201,0.3242393906357073,0.07403718529339898,0.933601586352656,0.6268559406562122,0.9676681090232953,0.32302514223771045,0.5737099159013903
0.3607705319367476,0.30586920819829805,0.18781176342325978,0.5213668885939895,0.6665458811664711,0.6815881105454835,0.6372279874386927,0.6697074439855499,0.5410265641050598,0.48148480389660653,0.5275424409121338
0.9719264461734864,0.3775175836004709,0.860049597061115,0.06787970351566153,0.5578202817081008,0.9327569010262327,0.8019755736732248,0.12621112444625038,0.2888584839200417,0.6176396665280443,0.975651812115658
0.9625455574266649,0.5263444160423438,0.8208501805041252,0.37086590080454407,0.34348380643805365,0.573399770399071,0.46586291218397163,0.9468007070061927,0.12053792231300425,0.40507982412784194,0.6435014652080203
